die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D002199,4.8,1137.0,1.08,27.5,0.46,-65.0,-49.8,25.5,40.0,-95.9,11.5,1.0,141.0,0
D002200,5.1,1187.0,0.9,27.5,0.51,-63.9,-50.3,23.1,42.0,-95.1,10.6,1.0,130.0,1
D002201,7.0,1346.0,1.49,29.0,0.5,-60.0,-49.3,28.0,48.0,-93.5,23.4,1.0,145.0,0
D002202,4.4,1125.0,1.23,30.0,0.49,-66.3,-49.4,24.4,42.0,-96.5,5.9,0.0,131.0,1
D002203,5.3,1222.0,1.16,26.5,0.4,-66.2,-50.7,23.8,42.0,-95.2,6.6,1.0,133.0,1
D002204,3.1,1164.0,1.16,36.0,0.56,-64.9,-54.6,20.2,59.0,-97.6,1.2,0.0,132.0,1
D002205,5.2,1185.0,1.15,28.5,0.43,-64.6,-49.7,25.6,48.0,-94.9,5.6,0.0,127.0,1
D002206,6.2,1295.0,1.11,26.0,0.45,-60.7,-46.6,22.1,33.0,-97.1,11.1,1.0,148.0,0
D002207,4.6,1247.0,1.08,30.5,0.56,-65.0,,22.0,43.0,-96.3,9.8,0.0,123.0,1
D002208,5.5,1150.0,1.02,28.0,0.41,-65.0,-49.3,25.2,50.0,-95.9,7.4,0.0,124.0,1
D002209,5.1,1176.0,1.08,31.0,0.5,-66.1,-48.8,25.3,39.0,-96.4,7.0,1.0,132.0,1
D002210,4.4,1153.0,1.22,27.0,0.43,-64.6,-49.1,23.3,45.0,-96.8,11.2,1.0,129.0,0
D002211,5.4,1089.0,0.89,21.0,0.31,-61.7,-45.9,21.8,53.0,-92.9,23.8,1.0,133.0,0
D002212,5.1,1170.0,1.17,27.0,0.52,-67.6,-50.0,24.6,44.0,-97.1,11.9,,127.0,0
D002213,4.1,1065.0,1.17,31.5,0.61,-67.0,-46.3,25.2,47.0,-93.6,14.6,1.0,109.0,0
D002214,4.5,1208.0,1.11,31.0,0.46,-65.7,-49.7,24.7,45.0,-94.6,14.4,1.0,121.0,1
D002215,,1290.0,0.82,29.5,0.47,-62.6,-54.6,24.8,34.0,-92.8,16.9,1.0,106.0,1
D002216,5.3,1124.0,1.5,25.5,0.39,-63.7,-53.2,23.4,44.0,-99.8,22.8,,116.0,0
D002217,4.8,1170.0,1.01,27.0,0.44,-65.0,-49.4,24.1,45.0,-94.8,9.1,0.0,126.0,1
D002218,4.4,1094.0,1.08,27.5,0.51,-67.2,-50.0,24.2,46.0,-94.2,6.2,0.0,129.0,1
D002219,3.1,1226.0,0.9,26.5,0.69,-61.7,-49.5,28.8,56.0,-97.9,13.2,1.0,143.0,0
D002220,4.9,1203.0,1.11,30.0,0.48,-65.6,-49.9,22.8,44.0,-96.7,6.2,0.0,127.0,1
D002221,4.4,1374.0,1.29,23.0,0.66,-63.4,-45.6,22.7,41.0,-91.3,3.5,1.0,100.0,0
D002222,5.8,1041.0,1.54,37.5,0.57,-65.6,-45.6,20.3,46.0,-93.6,13.2,0.0,134.0,1
D002223,5.1,1151.0,1.12,26.5,0.46,-65.6,-49.4,24.2,47.0,-95.6,6.9,1.0,129.0,1
D002224,5.0,1168.0,1.07,30.5,0.52,-64.9,-50.0,23.8,45.0,-95.4,12.2,1.0,121.0,0
D002225,5.1,1265.0,1.12,25.0,0.46,-64.7,-50.2,22.0,45.0,-95.3,8.5,0.0,122.0,1
D002226,4.2,1242.0,1.12,28.5,0.43,-66.3,-49.3,24.3,45.0,-95.0,9.0,1.0,133.0,0
D002227,4.6,1174.0,1.13,27.5,0.48,-66.2,-48.5,22.0,45.0,-96.1,9.2,1.0,125.0,1
D002228,3.9,1176.0,1.45,38.5,0.51,-62.0,-48.4,26.4,52.0,-99.4,7.1,1.0,120.0,0
D002229,5.1,1337.0,1.3,32.0,0.7,-61.3,-47.1,26.3,33.0,-91.8,18.2,0.0,146.0,0
D002230,4.8,1215.0,0.98,26.5,0.5,-66.8,-49.2,24.1,40.0,-94.8,15.1,1.0,126.0,1
D002231,4.1,1219.0,1.1,28.5,0.54,-65.6,-49.2,25.2,51.0,-95.5,10.3,1.0,130.0,0
D002232,4.6,,1.2,28.5,0.51,-66.2,-51.4,22.8,46.0,-94.9,7.1,0.0,134.0,1
D002233,6.7,1307.0,1.17,30.5,0.36,-61.5,-51.5,21.5,59.0,-100.0,0.4,1.0,144.0,1
D002234,4.3,1156.0,1.22,28.0,0.53,-64.4,-49.2,23.5,47.0,-96.9,6.7,1.0,126.0,0
D002235,3.2,1268.0,1.58,37.0,0.67,-61.8,-46.8,22.4,40.0,-98.7,3.0,1.0,149.0,0
D002236,5.7,1152.0,0.97,26.5,0.48,-62.7,-47.9,25.6,51.0,-100.0,15.7,1.0,133.0,1
D002237,4.1,1153.0,1.21,30.0,0.54,-65.9,-50.6,23.9,44.0,-96.0,11.4,0.0,133.0,0
D002238,6.1,1119.0,1.32,25.5,0.66,-66.0,-54.3,22.6,44.0,-90.6,20.5,0.0,110.0,0
D002239,4.2,1141.0,1.0,29.0,0.48,-65.2,-49.9,22.3,41.0,-96.2,7.3,1.0,126.0,1
D002240,4.4,1202.0,1.11,28.0,0.49,-65.1,-49.5,21.9,46.0,-97.5,2.4,1.0,140.0,1
D002241,6.1,1123.0,0.93,34.0,0.4,-69.6,-45.3,20.3,51.0,-96.3,10.8,0.0,131.0,1
D002242,4.8,1199.0,0.98,32.5,0.5,-65.7,-51.3,25.7,42.0,-94.9,11.8,1.0,124.0,1
D002243,4.8,1221.0,0.99,28.5,0.53,-65.0,-49.4,24.7,45.0,-94.1,7.7,1.0,136.0,1
D002244,6.9,1014.0,1.12,39.0,0.44,-61.0,-51.9,22.1,45.0,-99.1,17.3,1.0,142.0,1
D002245,5.2,1163.0,1.12,25.0,0.47,-66.6,-51.6,25.0,44.0,-95.6,9.6,1.0,132.0,1
D002246,5.1,1192.0,1.09,29.5,0.48,-66.5,-49.5,23.3,44.0,-95.7,11.1,1.0,135.0,1
D002247,5.2,1172.0,1.17,30.5,0.54,-66.5,-50.8,22.0,45.0,-95.3,10.8,0.0,129.0,1
D002248,,1216.0,1.11,31.0,0.49,-65.2,-51.2,24.0,46.0,-95.6,6.4,0.0,135.0,1
D002249,4.6,1169.0,1.14,28.0,0.47,-66.5,-49.9,24.0,40.0,-96.6,10.5,1.0,123.0,1
D002250,5.9,1193.0,0.91,20.0,0.45,-64.7,-51.5,23.0,53.0,-96.4,13.7,0.0,132.0,1
D002251,4.0,1165.0,1.24,25.5,0.5,-63.9,-50.3,23.6,42.0,-93.7,7.2,1.0,124.0,0
D002252,4.7,1160.0,1.01,29.0,0.46,-65.6,-50.7,25.7,42.0,-95.8,10.3,0.0,,1
D002253,4.7,1159.0,1.03,30.0,0.38,-69.1,-50.1,25.4,41.0,-94.9,6.8,0.0,127.0,1
D002254,4.9,1190.0,1.21,29.5,0.42,-64.9,-50.3,23.3,43.0,-95.2,8.2,1.0,128.0,1
D002255,5.2,1225.0,1.19,26.0,0.52,-65.7,-50.4,22.0,44.0,-97.0,11.5,0.0,125.0,1
D002256,4.7,1189.0,1.06,28.5,0.43,-65.9,-51.3,24.1,,-97.0,7.2,1.0,123.0,1
D002257,5.0,1136.0,1.0,27.0,0.46,-64.7,-50.3,23.4,52.0,-96.2,10.5,1.0,130.0,1
D002258,4.6,1196.0,1.13,30.0,0.45,-64.5,-47.0,23.3,43.0,-97.5,5.4,1.0,122.0,1
D002259,4.3,1350.0,1.35,23.5,0.57,-65.7,-48.9,23.0,59.0,-91.5,1.6,1.0,130.0,0
D002260,5.6,1068.0,1.49,21.0,0.7,-66.3,-52.8,20.3,39.0,-94.7,13.3,1.0,102.0,0
D002261,6.3,1132.0,1.07,36.5,0.45,-63.9,-49.9,22.4,,-99.1,19.9,0.0,133.0,1
D002262,6.0,1154.0,1.14,29.0,0.46,,-48.6,23.0,41.0,-95.6,7.9,1.0,130.0,1
D002263,3.8,1258.0,1.39,26.5,0.36,-60.3,-50.0,20.4,41.0,-92.4,11.3,1.0,142.0,0
D002264,4.7,1212.0,1.12,30.5,0.46,-65.3,-49.1,23.3,39.0,-94.7,10.2,0.0,134.0,1
D002265,6.9,1297.0,1.19,20.5,0.43,-60.7,-53.3,25.7,31.0,-93.7,12.4,0.0,111.0,1
D002266,4.7,1179.0,,,0.49,-64.5,-50.8,23.1,41.0,-94.6,7.4,1.0,127.0,1
D002267,4.7,1281.0,0.98,33.5,0.43,-65.5,-49.0,25.6,37.0,-95.9,11.2,0.0,133.0,1
D002268,4.8,1193.0,1.07,28.5,0.52,-64.9,-49.6,23.3,49.0,-96.3,13.3,0.0,125.0,0
D002269,3.9,1269.0,1.13,26.5,0.51,-68.8,-48.8,23.4,39.0,-92.2,4.8,0.0,137.0,1
D002270,4.6,1231.0,1.09,27.5,0.55,-66.2,-49.1,24.8,44.0,-95.3,12.0,1.0,127.0,0
D002271,6.0,1230.0,1.07,26.0,0.39,-60.7,-52.8,24.6,50.0,-97.5,21.0,0.0,142.0,0
D002272,4.7,1105.0,1.18,30.0,0.54,-65.7,-51.0,22.6,41.0,-94.1,10.6,0.0,131.0,1
D002273,3.8,1273.0,1.03,28.0,0.53,-63.2,-49.7,23.7,34.0,-97.2,5.4,0.0,103.0,1
D002274,4.2,1164.0,1.0,27.0,0.43,-65.2,-52.3,24.1,45.0,-96.5,8.4,0.0,131.0,1
D002275,4.9,1210.0,1.12,27.0,0.54,-66.9,-49.2,24.1,45.0,-95.7,9.4,1.0,125.0,1
D002276,3.0,1048.0,1.32,23.0,0.66,-61.1,-46.8,28.7,53.0,-94.3,21.0,1.0,148.0,0
D002277,4.4,1073.0,1.51,22.0,0.56,-66.0,-53.0,28.8,,-97.9,11.3,1.0,110.0,0
D002278,6.2,1089.0,0.95,24.0,0.4,-67.7,-45.4,28.6,51.0,-90.4,13.9,0.0,139.0,1
D002279,5.0,1374.0,0.81,32.0,0.52,-61.8,-47.4,20.7,34.0,-99.6,1.1,0.0,103.0,1
D002280,4.2,1185.0,1.11,29.5,0.5,-64.6,-50.9,25.8,47.0,-93.5,11.2,0.0,130.0,1
D002281,6.6,1082.0,1.16,31.0,0.42,-63.2,-46.5,26.3,51.0,-99.1,19.4,1.0,118.0,0
D002282,6.8,1183.0,0.85,,0.32,-62.5,-46.2,21.0,55.0,-93.6,18.4,1.0,,0
D002283,4.6,1194.0,1.13,29.5,0.53,-65.4,-49.3,23.3,44.0,-95.7,10.1,0.0,123.0,1
D002284,4.5,1280.0,1.38,27.5,0.39,-63.9,-51.0,25.0,59.0,-98.7,12.1,0.0,134.0,0
D002285,4.9,1010.0,1.11,38.5,0.62,-67.5,-50.9,29.6,44.0,-91.9,7.3,1.0,108.0,0
D002286,3.7,1245.0,1.3,26.0,0.59,-67.5,-49.5,20.9,38.0,-98.2,2.5,1.0,138.0,0
D002287,5.0,1211.0,1.01,27.5,0.45,-64.9,-51.1,25.2,51.0,-96.8,8.8,0.0,128.0,1
D002288,5.8,1354.0,0.94,36.0,0.54,-62.1,-45.2,26.7,53.0,-94.4,13.6,1.0,102.0,0
D002289,4.8,1157.0,0.99,31.5,0.48,-65.7,-49.9,24.8,43.0,-95.3,15.3,1.0,130.0,0
D002290,6.0,1107.0,1.21,32.5,0.35,-63.1,-48.5,26.9,50.0,-99.1,21.3,1.0,140.0,0
D002291,5.9,1280.0,1.37,25.0,0.56,-62.4,-48.3,22.2,49.0,-92.1,22.2,0.0,138.0,0
D002292,4.5,1159.0,0.88,29.0,0.48,-65.2,-49.4,25.1,44.0,-94.0,14.1,1.0,126.0,0
D002293,6.6,1072.0,1.3,40.0,0.31,-66.3,-54.0,29.7,40.0,-93.5,10.3,0.0,105.0,0
D002294,5.3,1380.0,0.98,37.5,0.66,-68.9,-49.0,29.7,33.0,-92.9,0.9,1.0,102.0,0
D002295,6.1,1256.0,0.98,31.0,0.63,-60.9,-46.5,24.2,36.0,-94.7,5.3,0.0,150.0,0
D002296,3.0,1309.0,1.19,21.5,0.69,-68.6,-48.8,21.6,48.0,-98.2,15.4,1.0,143.0,0
D002297,5.9,1221.0,0.87,33.5,0.63,-61.8,-45.7,25.0,48.0,,10.2,1.0,149.0,1
D002298,4.9,1224.0,1.11,30.5,0.52,-66.7,-51.0,24.3,44.0,-95.2,11.0,0.0,135.0,1
D002299,4.5,1166.0,1.21,29.0,0.5,-66.3,-50.6,24.9,48.0,-96.1,5.4,1.0,134.0,1
D002300,4.5,1191.0,1.0,26.5,0.53,-66.0,-50.1,23.8,43.0,-95.5,5.9,1.0,129.0,1
D002301,5.1,1217.0,1.14,26.5,0.5,-64.8,-50.7,,41.0,-94.4,6.3,0.0,,1
D002302,5.1,1247.0,1.01,28.5,0.5,-65.8,-49.9,23.0,48.0,-98.0,7.2,1.0,121.0,1
D002303,4.5,1175.0,1.05,31.0,0.52,-64.9,-51.0,23.3,48.0,-96.8,8.5,1.0,128.0,1
D002304,4.6,1217.0,1.24,28.0,0.53,-65.4,-50.5,24.0,47.0,-96.5,8.4,0.0,125.0,1
D002305,4.8,1169.0,0.99,29.5,0.42,-64.8,-49.2,24.5,43.0,-95.8,10.4,1.0,138.0,1
D002306,4.6,1173.0,1.1,30.5,0.46,-66.0,-48.0,23.6,46.0,-95.5,6.7,0.0,129.0,1
D002307,5.1,1152.0,1.07,32.0,0.51,-65.0,-49.7,26.2,47.0,-95.5,6.9,0.0,130.0,1
D002308,3.8,1361.0,1.24,37.0,0.61,-63.5,-48.4,28.8,33.0,-94.0,9.0,0.0,103.0,0
D002309,6.3,1082.0,1.37,35.5,0.44,-68.8,-48.3,27.6,,-94.9,22.3,0.0,137.0,1
D002310,5.3,1247.0,1.1,28.0,0.51,-65.5,-49.5,24.2,43.0,-97.1,6.1,1.0,121.0,1
D002311,5.2,1142.0,1.11,25.5,0.47,-65.6,-50.6,23.8,46.0,-95.6,8.2,0.0,127.0,1
D002312,5.8,1261.0,1.31,38.5,0.66,-60.9,-54.1,26.1,41.0,-93.8,6.3,0.0,109.0,0
D002313,4.3,1046.0,0.88,30.5,0.64,-66.2,-48.6,29.8,31.0,-94.0,13.1,,135.0,0
D002314,4.6,1143.0,0.9,27.0,0.43,-66.0,-50.7,24.3,39.0,,3.5,0.0,123.0,1
D002315,6.4,,1.23,35.5,0.44,,-48.8,27.8,31.0,-98.0,12.4,0.0,144.0,1
D002316,5.4,1165.0,1.12,28.5,0.5,-64.4,-48.6,24.4,44.0,-95.3,8.4,0.0,124.0,1
D002317,5.0,,1.11,28.0,0.47,-66.5,-50.5,23.7,41.0,-95.3,10.6,,124.0,1
D002318,5.8,1309.0,0.95,24.0,0.31,-68.4,-45.2,21.4,58.0,-96.5,14.7,,125.0,0
D002319,5.4,1176.0,0.95,30.0,0.51,-65.0,-50.6,26.0,42.0,-96.9,8.6,0.0,119.0,1
D002320,4.1,1043.0,1.44,34.0,0.61,-60.2,-46.9,22.3,34.0,-99.6,3.7,1.0,120.0,0
D002321,5.2,1150.0,1.07,30.5,0.49,-65.4,-50.2,23.7,39.0,-96.4,8.1,0.0,126.0,1
D002322,4.4,1174.0,1.04,27.5,0.45,-65.6,-49.7,25.3,41.0,-95.4,11.0,1.0,129.0,0
D002323,4.6,1305.0,0.85,27.5,0.7,-61.9,-50.2,22.5,45.0,-96.6,11.3,1.0,115.0,0
D002324,4.9,1156.0,1.01,28.5,0.46,-65.9,-49.4,23.6,,-96.0,8.4,0.0,121.0,1
D002325,5.6,1188.0,1.01,30.0,0.59,-65.3,-48.9,23.6,45.0,-95.2,5.3,1.0,129.0,1
D002326,4.5,1202.0,1.12,31.5,0.51,-65.6,-50.3,25.0,44.0,-95.8,7.5,0.0,133.0,1
D002327,4.7,1146.0,1.09,30.0,0.48,-66.2,-50.3,24.7,39.0,-93.8,10.1,0.0,130.0,1
D002328,5.1,1114.0,1.05,26.5,0.43,-65.7,-51.6,22.5,41.0,-95.6,9.2,1.0,127.0,1
D002329,5.3,1253.0,1.1,24.5,0.59,-63.4,-54.9,20.4,40.0,-99.6,10.5,0.0,138.0,1
D002330,4.3,1130.0,1.12,26.0,0.49,-63.8,-50.2,24.4,45.0,-94.6,6.7,1.0,122.0,0
D002331,3.6,1287.0,1.29,34.0,0.66,-66.2,-49.5,21.2,32.0,-94.0,17.7,1.0,103.0,0
D002332,4.4,1120.0,1.12,30.0,0.46,-63.8,-49.3,24.4,43.0,-97.0,12.2,0.0,138.0,1
D002333,4.4,1145.0,1.1,28.0,0.53,-64.8,-49.7,24.6,46.0,-95.0,10.3,1.0,134.0,1
D002334,5.0,1194.0,1.23,31.5,0.51,-66.4,-50.1,23.8,45.0,-95.1,11.7,0.0,125.0,1
D002335,6.8,,0.94,31.5,0.61,-65.0,-46.4,22.8,57.0,-97.4,14.6,1.0,144.0,1
D002336,5.3,1112.0,1.01,26.5,0.53,-66.0,-49.4,24.4,43.0,-94.0,6.0,0.0,133.0,1
D002337,6.0,1102.0,0.87,36.5,0.37,-65.8,-51.0,28.3,58.0,-99.8,,0.0,110.0,0
D002338,4.3,1039.0,1.48,,0.37,-68.1,-48.7,24.7,51.0,-90.6,15.5,0.0,123.0,0
D002339,,1129.0,1.12,30.0,0.44,-64.7,-50.8,24.2,41.0,-96.1,8.2,0.0,117.0,1
D002340,4.6,1120.0,1.03,26.5,0.68,-64.5,-47.1,25.0,54.0,-93.6,13.2,1.0,123.0,0
D002341,4.3,1170.0,1.11,29.5,0.48,-65.0,-49.7,24.7,46.0,-97.3,10.0,1.0,127.0,0
D002342,4.9,1199.0,1.14,30.5,0.43,-66.9,-50.7,24.8,47.0,-95.0,13.9,0.0,132.0,1
D002343,4.8,1059.0,1.17,28.5,0.41,-64.8,-45.3,20.9,39.0,-90.0,11.7,1.0,132.0,0
D002344,4.6,1008.0,1.57,37.5,0.66,-66.1,-49.1,24.1,30.0,-92.7,4.0,1.0,137.0,1
D002345,5.4,1134.0,1.18,24.0,0.39,-63.2,-51.5,25.8,52.0,-96.9,21.5,1.0,129.0,0
D002346,5.2,1190.0,1.21,30.5,0.44,-65.0,-48.3,24.3,43.0,-94.7,4.4,1.0,130.0,1
D002347,4.4,1225.0,1.14,27.5,0.5,-64.4,-50.0,23.3,41.0,-95.9,8.5,1.0,123.0,0
D002348,5.5,1182.0,0.99,28.0,0.51,-65.8,-48.9,24.9,41.0,-96.1,10.4,0.0,136.0,1
D002349,4.9,1165.0,0.97,28.0,0.5,-66.7,-48.3,22.7,38.0,-95.8,4.8,0.0,131.0,1
D002350,5.1,1252.0,1.23,30.0,0.47,-65.0,-51.3,25.5,45.0,-95.7,6.9,0.0,127.0,1
D002351,4.2,1186.0,1.0,37.5,0.39,-67.4,-46.6,20.3,37.0,-96.2,13.5,1.0,133.0,0
D002352,5.7,1178.0,1.05,25.5,0.47,-66.8,-49.9,22.9,45.0,-95.8,5.9,0.0,125.0,1
D002353,4.8,1213.0,1.09,28.5,0.41,-66.1,-49.9,24.3,44.0,-93.3,10.2,0.0,131.0,1
D002354,4.9,1185.0,1.01,30.0,,-65.5,-49.7,23.2,46.0,-96.7,9.6,1.0,123.0,1
D002355,5.1,1164.0,1.21,28.5,0.52,-65.8,-50.7,23.3,46.0,-94.0,11.7,0.0,130.0,1
D002356,5.7,1237.0,1.3,30.0,0.55,-69.5,-51.5,28.9,58.0,-96.9,8.9,0.0,138.0,1
D002357,6.3,1167.0,1.5,32.5,0.39,-68.9,,24.4,51.0,,19.0,1.0,137.0,1
D002358,4.7,1203.0,1.02,30.5,0.5,-66.5,-49.0,23.8,42.0,-94.9,7.2,1.0,131.0,1
D002359,4.7,1181.0,1.09,24.0,0.38,-67.1,-48.8,24.5,39.0,-95.1,11.9,1.0,129.0,0
D002360,5.9,1154.0,1.11,28.0,,-65.4,-50.2,23.2,43.0,-95.8,7.6,0.0,132.0,1
D002361,5.4,1189.0,1.1,32.0,0.55,-65.7,-49.8,25.1,43.0,-95.6,11.0,0.0,137.0,1
D002362,4.9,1199.0,1.27,,0.48,-64.1,-49.3,23.3,42.0,-96.8,11.2,0.0,131.0,1
D002363,4.3,1206.0,1.04,26.0,0.48,-63.6,,24.5,51.0,-95.6,9.4,1.0,131.0,0
D002364,5.5,1170.0,1.1,31.0,0.44,-65.2,-49.1,23.9,48.0,-93.9,9.9,0.0,138.0,1
D002365,5.1,1161.0,1.07,33.5,0.5,-65.0,-49.6,24.0,43.0,-98.5,9.4,1.0,129.0,1
D002366,4.5,1258.0,1.11,27.5,0.51,-66.5,-49.3,22.8,41.0,-96.3,11.5,1.0,122.0,0
D002367,,1204.0,1.05,30.0,0.5,-66.3,-51.2,22.7,46.0,-96.0,14.3,1.0,132.0,1
D002368,5.0,1149.0,1.07,29.5,0.48,-65.8,-49.7,24.1,45.0,-94.8,10.4,0.0,125.0,1
D002369,4.9,1155.0,1.17,29.5,0.48,-66.7,-48.9,24.3,41.0,-95.4,11.4,1.0,129.0,1
D002370,4.4,1196.0,1.15,29.0,0.43,-64.8,-50.8,24.1,40.0,,7.1,1.0,127.0,1
D002371,6.9,1205.0,1.15,38.5,0.44,-60.6,-52.9,24.6,46.0,-91.8,2.7,0.0,102.0,1
D002372,3.4,1370.0,1.45,35.0,0.68,-68.9,-49.9,20.3,50.0,-95.7,16.3,1.0,127.0,0
D002373,4.8,1113.0,1.13,28.5,0.45,,-52.2,23.3,46.0,-95.0,5.2,1.0,135.0,1
D002374,6.8,1213.0,1.12,39.5,0.36,-68.8,-52.9,20.2,35.0,-90.6,0.3,1.0,119.0,1
D002375,,1157.0,1.24,27.0,0.55,-65.9,-48.6,23.9,47.0,-95.7,10.6,0.0,123.0,1
D002376,5.5,1017.0,1.07,31.5,0.48,-61.1,-53.0,29.7,55.0,-95.4,6.0,1.0,101.0,0
D002377,6.1,1384.0,1.07,33.0,0.59,-66.5,-54.7,28.1,31.0,-92.7,23.8,0.0,150.0,1
D002378,,1151.0,1.05,37.0,0.43,-64.1,-49.8,29.1,46.0,-91.0,8.2,1.0,101.0,0
D002379,5.7,1165.0,1.05,26.5,0.55,-65.9,-50.4,24.5,44.0,-94.6,10.8,1.0,122.0,1
D002380,4.0,1168.0,1.04,33.0,0.46,-64.8,-49.7,25.3,47.0,-94.6,13.6,1.0,125.0,1
D002381,5.8,1231.0,1.2,,0.53,-65.6,-48.0,25.0,45.0,-97.0,5.5,0.0,130.0,1
D002382,4.8,1013.0,0.88,35.5,0.34,-67.2,-45.6,23.8,55.0,-91.8,0.5,1.0,104.0,0
D002383,4.4,1143.0,1.16,32.5,0.46,-67.8,-51.1,24.2,44.0,-95.7,7.7,1.0,133.0,1
D002384,4.7,1169.0,1.18,29.0,0.5,-65.1,-51.0,24.2,,-95.8,9.9,0.0,124.0,1
D002385,6.8,1010.0,0.85,21.5,0.5,-66.6,-53.2,21.1,51.0,-94.1,7.5,0.0,142.0,1
D002386,6.4,1166.0,1.29,37.0,0.54,-68.4,-49.2,27.2,41.0,-92.2,4.3,1.0,132.0,1
D002387,4.4,1342.0,1.05,28.5,0.3,-66.4,-54.7,25.6,35.0,-98.7,2.1,0.0,127.0,1
D002388,5.3,1147.0,1.3,28.5,0.5,-67.0,-51.0,22.6,,-96.1,10.3,1.0,134.0,1
D002389,4.8,1119.0,1.1,31.5,0.43,-65.6,-49.5,24.2,45.0,-94.9,8.1,0.0,139.0,1
D002390,6.0,1106.0,1.2,31.0,0.6,-68.6,-46.2,29.4,46.0,-92.3,2.6,1.0,110.0,0
D002391,6.9,1349.0,1.44,20.5,0.45,-69.7,-55.0,23.0,,-93.3,2.5,1.0,132.0,1
D002392,5.1,1335.0,1.56,33.0,0.64,-68.6,-50.8,20.6,42.0,-91.6,15.1,0.0,129.0,0
D002393,4.5,1186.0,1.56,31.0,0.56,-65.3,-48.2,27.9,34.0,-91.1,1.7,1.0,128.0,0
D002394,3.5,1161.0,1.07,34.0,0.31,-60.9,-53.8,20.2,54.0,-98.5,21.1,0.0,113.0,0
D002395,4.8,1185.0,1.02,28.0,0.46,-65.8,-48.2,22.7,48.0,-96.8,6.0,0.0,125.0,1
D002396,5.0,1213.0,1.02,26.0,0.49,-66.1,-50.2,23.9,42.0,-95.8,10.3,1.0,136.0,1
D002397,4.3,1073.0,1.04,34.0,0.44,-63.6,,22.4,35.0,-99.9,22.3,0.0,133.0,1
D002398,4.7,1138.0,1.19,30.5,0.5,-65.5,-50.8,24.5,44.0,-95.4,5.9,0.0,136.0,1
D002399,,1197.0,1.14,28.0,0.52,-63.6,-50.9,24.1,46.0,-96.4,7.9,1.0,128.0,1
D002400,4.6,1140.0,1.08,27.0,0.43,-64.9,-51.3,24.2,40.0,,10.7,0.0,131.0,1
D002401,4.7,1190.0,0.9,29.5,0.48,-65.4,-48.6,23.2,41.0,-97.5,8.1,1.0,127.0,1
D002402,4.8,1148.0,1.05,26.5,0.58,-65.5,-48.4,23.4,42.0,-95.5,6.2,0.0,127.0,1
D002403,4.9,1157.0,1.22,32.5,0.49,-63.7,-49.6,21.4,45.0,-95.6,7.6,1.0,127.0,0
D002404,3.7,1398.0,1.6,37.0,0.48,-68.9,-49.9,24.2,51.0,-98.9,15.4,1.0,105.0,0
D002405,5.0,1160.0,1.07,,0.45,-64.4,-49.8,22.4,42.0,-95.0,11.3,0.0,126.0,1
D002406,4.8,1166.0,1.13,31.0,0.53,-65.4,-49.7,24.7,48.0,-95.5,12.6,0.0,131.0,1
D002407,4.9,1149.0,1.15,27.5,0.48,-66.4,-49.6,24.8,43.0,-97.0,7.0,0.0,122.0,1
D002408,4.7,1214.0,1.07,30.0,0.47,-63.8,-51.1,25.3,42.0,-95.0,9.4,0.0,130.0,1
D002409,4.5,1241.0,1.07,29.5,0.43,-63.5,,24.1,44.0,-95.5,10.8,1.0,138.0,1
D002410,3.2,1242.0,1.21,37.5,0.65,-62.9,-50.4,21.1,51.0,-95.5,8.3,0.0,132.0,0
D002411,5.0,1273.0,0.82,37.0,0.33,-61.7,-45.8,21.5,49.0,-96.4,12.1,1.0,107.0,0
D002412,4.0,1342.0,1.04,28.5,0.3,-66.8,-51.3,27.2,40.0,-98.2,21.6,0.0,120.0,0
D002413,4.6,1186.0,0.96,29.5,0.43,-67.0,-50.1,22.9,48.0,-96.2,7.9,0.0,133.0,1
D002414,4.6,1005.0,0.9,33.0,0.57,-64.7,-48.4,25.8,47.0,-91.4,5.9,1.0,118.0,0
D002415,4.8,1199.0,1.06,31.5,0.52,-63.7,-48.8,23.9,47.0,-95.0,13.6,0.0,127.0,0
D002416,5.6,1141.0,1.14,32.5,0.51,-65.6,-52.2,23.9,46.0,-94.8,10.8,,123.0,1
D002417,4.7,1180.0,1.2,31.0,0.52,-63.9,-49.0,23.8,39.0,-95.6,11.3,0.0,137.0,1
D002418,4.7,1185.0,1.02,28.5,0.47,-64.3,,24.2,47.0,-93.9,5.3,1.0,129.0,1
D002419,4.6,1261.0,1.21,30.0,0.51,-65.7,-49.9,25.7,51.0,-96.8,9.9,0.0,122.0,1
D002420,6.4,1169.0,1.21,37.0,0.37,-68.6,-50.4,26.6,50.0,-93.5,8.3,0.0,144.0,1
D002421,4.3,1176.0,1.05,28.0,,-65.8,-48.9,24.7,49.0,-95.2,9.9,0.0,125.0,1
D002422,4.2,1192.0,1.03,27.0,0.44,-65.2,-47.4,26.2,47.0,-95.3,,1.0,124.0,0
D002423,5.1,1147.0,1.23,25.0,0.43,-66.1,-51.8,23.6,47.0,-94.8,7.9,0.0,127.0,1
D002424,4.3,1217.0,1.03,28.5,0.45,-63.6,-48.3,24.5,42.0,-94.6,9.1,0.0,132.0,1
D002425,4.6,1154.0,1.06,30.0,0.48,-65.5,-49.0,24.5,45.0,-96.1,11.4,0.0,132.0,1
